Date,Area,Location,CommonName,SpeciesName,Fate,Reason for euthanasia,Marine Park,Latitude,Longitude
6/9/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
6/9/2024,Mackay,Bucasia Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/9/2024,Cairns,Ellis Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/9/2024,Capricorn Coast,Emu Park,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/9/2024,Capricorn Coast,Fishermans Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/9/2024,Capricorn Coast,Mullambin Beach,PIGEYE WHALER,Carcharhinus amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/9/2024,Capricorn Coast,Tanby Point,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/9/2024,Capricorn Coast,Cooee Bay,PIGEYE WHALER,Carcharhinus amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/9/2024,Capricorn Coast,Tanby Point,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/9/2024,Cairns,Palm Cove,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/9/2024,Cairns,Palm Cove,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/9/2024,Capricorn Coast,Fishermans Beach,PIGEYE WHALER,Carcharhinus amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/9/2024,Capricorn Coast,Emu Park,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/9/2024,Mackay,Blacks Beach,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/9/2024,Cairns,Ellis Beach,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/9/2024,Gladstone,Tannum Sands,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
12/9/2024,Cairns,Buchans,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/9/2024,Cairns,Clifton,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/9/2024,Mackay,Blacks Beach,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/9/2024,Mackay,Bucasia Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/9/2024,Mackay,Eimeo Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
13/9/2024,Townsville,Alma Bay,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
13/9/2024,Townsville,Alma Bay,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/9/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
17/9/2024,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
17/9/2024,Mackay,Eimeo Beach,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/9/2024,Townsville,Radical Bay,SHARPTOOTH SHARK,Negaprion acutidens,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/9/2024,Mackay,Eimeo Beach,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/9/2024,Cairns,Trinity,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/9/2024,Capricorn Coast,Tanby Point,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/9/2024,Gladstone,Tannum Sands,GREEN TURTLE,Chelonia mydas,Released Alive,Great Barrier Reef Coast Marine Park (GBRCMP),,,
19/9/2024,Mackay,Bucasia Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/9/2024,Cairns,Ellis Beach,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/9/2024,Cairns,Palm Cove,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/9/2024,Mackay,Blacks Beach,GIANT SHOVELNOSED R,Glaucostegus typus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/9/2024,Mackay,Blacks Beach,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/9/2024,Townsville,Radical Bay,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/9/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
21/9/2024,Townsville,Nelly Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/9/2024,Townsville,Palarenda Beach,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/9/2024,Capricorn Coast,Farnborough Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/9/2024,Cairns,Palm Cove,GREAT HAMMERHEAD,Sphyrna mokarran,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/9/2024,Cairns,Palm Cove,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/9/2024,Mackay,Bucasia Beach,AUSTRALIAN BLACKTIP,Carcharhinus tilstoni,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/9/2024,Capricorn Coast,Farnborough Beach,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/9/2024,Capricorn Coast,Lammermoor Beach,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/9/2024,Capricorn Coast,Tanby Point,SANDBAR WHALER,Carcharhinus plumbeus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/9/2024,Cairns,Buchans,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/9/2024,Capricorn Coast,Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/9/2024,Mackay,Bucasia Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/9/2024,Mackay,Blacks Beach,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/9/2024,Townsville,Palarenda Beach,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/9/2024,Capricorn Coast,Tanby Point,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/9/2024,Mackay,Eimeo Beach,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/9/2024,Townsville,Florence Bay,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/9/2024,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
27/9/2024,Townsville,Radical Bay,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/9/2024,Gladstone,Tannum Sands,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
28/9/2024,Mackay,Blacks Beach,GIANT SHOVELNOSED R,Glaucostegus typus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/10/2024,Mackay,Bucasia Beach,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/10/2024,Mackay,Eimeo Beach,EASTERN SHOVELNOSED,Aptychotrema rostrata,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/10/2024,Cairns,Holloways,HARDNOSE WHALER,Carcharhinus macloti,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
3/10/2024,Cairns,Palm Cove,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
4/10/2024,Cairns,Ellis Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
4/10/2024,Capricorn Coast,Mullambin Beach,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/10/2024,Capricorn Coast,Cooee Bay,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/10/2024,Capricorn Coast,Tanby Point,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/10/2024,Capricorn Coast,Tanby Point,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/10/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
5/10/2024,Mackay,Blacks Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/10/2024,Mackay,Bucasia Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/10/2024,Mackay,Eimeo Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/10/2024,Townsville,Florence Bay,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/10/2024,Townsville,Florence Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/10/2024,Townsville,Picnic Bay,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/10/2024,Capricorn Coast,Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/10/2024,Capricorn Coast,Kemp Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/10/2024,Capricorn Coast,Lammermoor Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/10/2024,Capricorn Coast,Mullambin Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/10/2024,Cairns,Palm Cove,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/10/2024,Cairns,Palm Cove,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/10/2024,Mackay,Bucasia Beach,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/10/2024,Capricorn Coast,Fishermans Beach,RETICULATE WHIPRAY,Himantura australis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/10/2024,Capricorn Coast,Lammermoor Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/10/2024,Gladstone,Tannum Sands,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
10/10/2024,Gladstone,Tannum Sands,TIGER SHARK,Galeocerdo cuvier,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
10/10/2024,Townsville,Alma Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/10/2024,Gladstone,Tannum Sands,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
11/10/2024,Mackay,Blacks Beach,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/10/2024,Capricorn Coast,Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/10/2024,Capricorn Coast,Fishermans Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/10/2024,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
16/10/2024,Capricorn Coast,Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
16/10/2024,Mackay,Blacks Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
16/10/2024,Mackay,Bucasia Beach,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
16/10/2024,Mackay,Eimeo Beach,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
16/10/2024,Townsville,Nelly Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/10/2024,Cairns,Palm Cove,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/10/2024,Capricorn Coast,Farnborough Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/10/2024,Capricorn Coast,Fishermans Beach,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/10/2024,Capricorn Coast,Mullambin Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/10/2024,Capricorn Coast,Tanby Point,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
17/10/2024,Townsville,Florence Bay,SHARPTOOTH SHARK,Negaprion acutidens,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/10/2024,Capricorn Coast,Cooee Bay,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/10/2024,Capricorn Coast,Emu Park,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/10/2024,Mackay,Blacks Beach,SCALLOPED HAMMERHEAD,Sphyrna lewini,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/10/2024,Mackay,Blacks Beach,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/10/2024,Capricorn Coast,Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/10/2024,Capricorn Coast,Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/10/2024,Capricorn Coast,Kemp Beach,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/10/2024,Capricorn Coast,Lammermoor Beach,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/10/2024,Mackay,Blacks Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/10/2024,Mackay,Blacks Beach,MACKERAL,Scombridae - undifferentiated,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/10/2024,Cairns,Palm Cove,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/10/2024,Mackay,Blacks Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/10/2024,Cairns,Palm Cove,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/10/2024,Capricorn Coast,Kemp Beach,SLIT EYE SHARK,Loxodon macrorhinus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/10/2024,Mackay,Bucasia Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/10/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
25/10/2024,Gladstone,Tannum Sands,TIGER SHARK,Galeocerdo cuvier,Euthanised,Great Barrier Reef Coast Marine Park (GBRCMP),,,
25/10/2024,Mackay,Eimeo Beach,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/10/2024,Mackay,Eimeo Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/10/2024,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
25/10/2024,Townsville,Horseshoe Bay,BULL WHALER,Carcharhinus leucas,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
26/10/2024,Cairns,Yorkeys,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
26/10/2024,Capricorn Coast,Tanby Point,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/10/2024,Capricorn Coast,Cooee Bay,SLIT EYE SHARK,Loxodon macrorhinus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/10/2024,Capricorn Coast,Lammermoor Beach,SHARPTOOTH SHARK,Negaprion acutidens,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/10/2024,Townsville,Florence Bay,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/10/2024,Capricorn Coast,Fishermans Beach,SHARPTOOTH SHARK,Negaprion acutidens,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/10/2024,Capricorn Coast,Mullambin Beach,SHARPTOOTH SHARK,Negaprion acutidens,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/10/2024,Capricorn Coast,Emu Park,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/10/2024,Capricorn Coast,Farnborough Beach,COMMON BLACKTIP WHA,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
29/10/2024,Capricorn Coast,Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
29/10/2024,Capricorn Coast,Fishermans Beach,SHARPTOOTH SHARK,Negaprion acutidens,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/10/2024,Cairns,Palm Cove,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/10/2024,Cairns,Palm Cove,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/10/2024,Capricorn Coast,Emu Park,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/10/2024,Mackay,Bucasia Beach,GREAT HAMMERHEAD,Sphyrna mokarran,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/10/2024,Mackay,Blacks Beach,GIANT TREVALLY,Caranx ignobilis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/10/2024,Mackay,Blacks Beach,WINGHEAD SHARK,Eusphyra blochii,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/10/2024,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
31/10/2024,Mackay,Eimeo Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/10/2024,Mackay,Eimeo Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/10/2024,Townsville,Alma Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/10/2024,Townsville,Horseshoe Bay,GREAT HAMMERHEAD,Sphyrna mokarran,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
1/11/2024,Cairns,Holloways,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
1/11/2024,Cairns,Palm Cove,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/11/2024,Cairns,Palm Cove,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/11/2024,Cairns,Clifton,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/11/2024,Cairns,Trinity,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/11/2024,Cairns,Trinity,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
2/11/2024,Mackay,Bucasia Beach,AUSTRALIAN BLACKTIP,Carcharhinus tilstoni,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/11/2024,Cairns,Buchans,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/11/2024,Capricorn Coast,Kemp Beach,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/11/2024,Cairns,Clifton,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/11/2024,Capricorn Coast,Emu Park,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/11/2024,Cairns,Palm Cove,COD,Epinephelus & Cephalopholis spp.,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/11/2024,Capricorn Coast,Fishermans Beach,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/11/2024,Mackay,Eimeo Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/11/2024,Townsville,Florence Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/11/2024,Cairns,Ellis Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/11/2024,Cairns,Palm Cove,GIANT TREVALLY,Caranx ignobilis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/11/2024,Cairns,Trinity,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
9/11/2024,Capricorn Coast,Emu Park,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/11/2024,Mackay,Bucasia Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/11/2024,Mackay,Blacks Beach,COD,Epinephelus & Cephalopholis spp.,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/11/2024,Mackay,Bucasia Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/11/2024,Capricorn Coast,Emu Park,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/11/2024,Capricorn Coast,Farnborough Beach,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/11/2024,Capricorn Coast,Kemp Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/11/2024,Mackay,Blacks Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/11/2024,Mackay,Bucasia Beach,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/11/2024,Mackay,Eimeo Beach,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/11/2024,Mackay,Eimeo Beach,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
